c3a41a3875c61782,39,2020-10-03T09:45:30.555
d9dbb46fda570829,24,2020-10-03T09:55:42.198
d8c69c2b65084f1d,73,2020-10-03T09:57:14.311
c879ee9236ff4be7,3,2020-10-03T09:59:33.831
823f7f1eb9b71b0e,66,2020-10-03T10:02:56.941
0f28b1c1925b65ab,29,2020-10-03T10:12:54.765
c3df3f5835865afb,66,2020-10-03T10:34:00.964
17eab045f6ecf332,54,2020-10-03T10:35:31.228
037ccaa7840ff431,24,2020-10-03T10:52:03.678
7ed0a95f40e68c12,73,2020-10-03T10:54:29.414
5ae6241460584ea3,44,2020-10-03T10:54:32.390
b00788d433118223,67,2020-10-03T11:00:34.378
43dae305dd4e4804,94,2020-10-03T11:25:49.983
8cd595a3a80edee5,77,2020-10-03T11:32:15.934
959f0c45dffa9416,20,2020-10-03T11:40:00.265
d302921bd66b51d2,7,2020-10-03T11:48:10.506
b3b1570d1daf2eab,93,2020-10-03T11:49:25.725
db9e6edd16f01846,42,2020-10-03T12:23:19.543
ae50f0752f8931cb,69,2020-10-03T12:29:49.589
e9ec752421954f7d,48,2020-10-03T12:36:35.973
ff0c05775bdd1158,30,2020-10-03T12:45:21.545
9ff2ddc0cadd665c,32,2020-10-03T12:49:38.036
121daa81605021ce,17,2020-10-03T12:56:48.359
d6f6a09d750d5042,51,2020-10-03T13:06:03.481
e671eae136d06026,88,2020-10-03T13:10:03.525
506f24d10161e37b,78,2020-10-03T13:11:05.676
92d1a12ea15e4da3,27,2020-10-03T13:12:47.591
5fd2264de50583ff,51,2020-10-03T13:16:19.498
d301b70f236387a9,76,2020-10-03T13:18:54.116
85618998a9a47ad4,100,2020-10-03T13:18:59.211
da806dda0e14df46,44,2020-10-03T13:21:27.958
02e00e61dce3bada,35,2020-10-03T13:22:36.329
3dec6c4cfbd12fd0,4,2020-10-03T13:22:51.349
75f961fdbc53582f,22,2020-10-03T13:23:23.090
2edf944b8d6883e3,74,2020-10-03T13:24:57.602
839d4e4269ca8a27,64,2020-10-03T13:25:46.414
b7fa1fb01b20bca9,48,2020-10-03T13:26:12.877
f36bccf83ad4a553,15,2020-10-03T13:29:13.356
975b46eabed7b7b9,60,2020-10-03T13:30:32.676
8489e6d0f7c6115c,93,2020-10-03T13:37:00.468
a34b4e1e57a8e878,46,2020-10-03T13:37:55.571
af5f3e3912eb7005,44,2020-10-03T13:39:18.629
ecd66adce4c0534f,91,2020-10-03T13:39:49.790
3d89f9588d4bcd09,43,2020-10-03T13:43:00.390
d3b3632a103f1922,18,2020-10-03T13:44:34.207
9ff869290cb2bace,32,2020-10-03T13:45:17.654
6b6ee7888187a733,10,2020-10-03T13:45:28.510
09ae332646a842f4,81,2020-10-03T13:48:22.659
b8c6ebdcae748652,40,2020-10-03T13:48:49.952
064655e0b0f4d347,24,2020-10-03T13:49:03.107
c55c0424f8d7be68,40,2020-10-03T13:50:16.252
f020b041da6ebd65,15,2020-10-03T13:50:44.500
66d3a449daa40008,85,2020-10-03T13:56:34.627
466731b8b6442348,3,2020-10-03T13:57:15.438
5e212f92943d84f2,41,2020-10-03T13:58:27.887
4c863d59e2faf802,18,2020-10-03T13:58:32.302
2e7bf0de67f8be6e,49,2020-10-03T14:01:50.297
d98991e41ee8cd07,12,2020-10-03T14:03:44.251
8790599465c33eed,9,2020-10-03T14:04:25.172
9b59850b86d32990,94,2020-10-03T14:05:48.894
5cae3410f9d985c4,98,2020-10-03T14:07:27.794
5b9d1ecfb7bcf0d5,51,2020-10-03T14:07:56.497
16fc83fad832d965,77,2020-10-03T14:09:12.422
0749d7cf783d4faf,66,2020-10-03T14:10:28.861
6b4504f9ca1b47f7,54,2020-10-03T14:18:24.052
aa62606ae109974d,29,2020-10-03T14:19:21.770
17a1ae8a861c236a,69,2020-10-03T14:19:22.931
1171ebf4dd73ee68,45,2020-10-03T14:20:04.923
93778eadd103b299,24,2020-10-03T14:20:29.097
7bb6e9140c7cf42e,1,2020-10-03T14:20:30.992
361a3b9efeef1ad3,30,2020-10-03T14:24:42.393
be1ab4d2a2d08b57,5,2020-10-03T14:26:54.654
153928af655e8820,55,2020-10-03T14:31:22.830
8138f5ceeff1601c,88,2020-10-03T14:33:03.606
b8486c2c9970dee8,91,2020-10-03T14:33:19.831
c24faa2d61302336,3,2020-10-03T14:34:24.293
9b63ebff6b2a7b2d,77,2020-10-03T14:37:27.273
21a58ec571e03ddc,25,2020-10-03T14:39:26.464
2d8b8e2fb8891eb4,6,2020-10-03T14:45:11.691
3b9aa92663f3e985,39,2020-10-03T14:45:17.621
6f6b5a0c0f36c53c,80,2020-10-03T14:45:34.464
9043caaf50f8da94,5,2020-10-03T14:47:29.498
9d20c64b81bc845c,55,2020-10-03T14:49:49.172
9a3d8bc94dceb555,88,2020-10-03T14:50:37.301
aa4400c41746dd21,89,2020-10-03T14:51:37.217
ccf5dcaf9405cbfb,38,2020-10-03T14:53:53.717
ae1f7cd31b6b4af8,62,2020-10-03T14:58:44.155
1c420d66c9267dea,76,2020-10-03T14:59:53.897
3befb0764118ce4f,30,2020-10-03T15:00:33.877
0febd622fe34d273,16,2020-10-03T15:04:16.310
d597560cdaf8272f,85,2020-10-03T15:04:29.082
eadec57fdcb107d6,86,2020-10-03T15:05:53.668
bb52f7bd4dfbbe12,46,2020-10-03T15:06:05.555
4ba15ebea030cf18,1,2020-10-03T15:06:46.030
fd10e6a7d02d4771,68,2020-10-03T15:07:04.842
c39e1c6c4fdb4363,83,2020-10-03T15:12:44.259
d4033a006b55b9b2,94,2020-10-03T15:14:30.974
9af676d47bd8a0be,8,2020-10-03T15:15:18.943
8b5091e7ea2b6b1b,50,2020-10-03T15:16:47.233
86ef2db1f55c72f4,44,2020-10-03T15:17:18.360
cd9fbd0e9d7385a6,62,2020-10-03T15:19:13.710
3fa12d75a6e170ba,85,2020-10-03T15:20:22.726
dac607c75b697313,78,2020-10-03T15:21:24.380
62f5ec5b55c0da5d,16,2020-10-03T15:24:32.067
3e2abab273e364c1,71,2020-10-03T15:26:24.109
9ddca86dd964e7c7,44,2020-10-03T15:27:49.586
385fde56e9cc7573,96,2020-10-03T15:28:25.477
253c33ec6df13193,45,2020-10-03T15:28:43.393
9b492af34206ceae,33,2020-10-03T15:31:00.065
afaa16c84b94b0a1,86,2020-10-03T15:35:02.146
aa1454e4f63c2d04,56,2020-10-03T15:40:18.727
c4135e2aa6e5d24d,26,2020-10-03T15:45:58.152
281ab1995b0433bf,73,2020-10-03T15:46:35.372
2645bcfb8dbcb659,99,2020-10-03T15:58:22.257
a46392d1b69cf6f2,33,2020-10-03T16:00:47.468
ed407ddbfb7b6a2b,27,2020-10-03T16:01:47.363
97bc2f74fbfa0686,1,2020-10-03T16:04:37.273
b633e099a40119d3,30,2020-10-03T16:05:55.478
78394db3c157a7b8,98,2020-10-03T16:06:36.732
1cbde7fa637541d5,47,2020-10-03T16:19:35.048
4d34ef1e265f4ee0,51,2020-10-03T16:24:39.670
68c6f5be15055261,58,2020-10-03T16:28:25.532
f0bb6ddf59022695,91,2020-10-03T16:29:58.362
13096d206eec7f02,60,2020-10-03T16:30:41.037
bbab663b87627bf3,35,2020-10-03T16:31:31.134
5b0ede118bc23cd1,41,2020-10-03T16:32:09.738
f60b6f1c9ec93feb,97,2020-10-03T16:34:08.487
45f0fc18e26bc90c,95,2020-10-03T16:39:10.890
46f30066192b5584,71,2020-10-03T16:39:59.212
ca44cc72f31244d3,92,2020-10-03T16:41:03.217
5b02dae912f38f6d,66,2020-10-03T16:46:55.682
478247aee626f19f,82,2020-10-03T16:48:06.444
3c492d0e02f1a0e0,12,2020-10-03T17:05:48.780
48c600d4b24ddafd,54,2020-10-03T17:07:40.146
c572365b4a955ab1,93,2020-10-03T17:08:25.821
992938d87ba9026b,14,2020-10-03T17:10:32.111
c3ce85e6925f2176,7,2020-10-03T17:21:16.034
dc21f5725876f836,66,2020-10-03T17:22:14.053
093174b13f0f1a95,81,2020-10-03T17:35:32.422
4b2940dcce41ac49,63,2020-10-03T17:36:57.612
3f06825525647832,89,2020-10-03T17:38:04.702
f869127cf5b527f8,44,2020-10-03T17:40:15.079
65cfd29c8cb3145f,36,2020-10-03T17:46:30.044
490792c3a5f449f0,52,2020-10-03T17:47:49.718
a33c8852395afa0f,15,2020-10-03T17:53:24.411
91a668c07f5aa6be,84,2020-10-03T17:57:50.313
da27b9f09ac4efad,83,2020-10-03T18:25:59.467
633fab28069583ac,17,2020-10-03T18:34:28.398
dd957749a2350a44,68,2020-10-03T19:10:17.351
bbf3aa40f0becde5,6,2020-10-03T19:23:16.627
3a1acdfe61404a9b,75,2020-10-03T20:12:42.480
393b35d50d32f7da,28,2020-10-03T20:26:04.474
31c2f3056c8d594c,17,2020-10-03T20:38:11.638
b8f96d7612e7b93b,71,2020-10-04T01:04:33.972
5185ad09a3a1619e,46,2020-10-04T01:14:33.098
66a9393c5d4bbb26,6,2020-10-04T01:22:57.655
b7dcb03605de2e71,45,2020-10-04T01:32:56.434
5636c69e06ffad81,19,2020-10-04T01:42:49.767
f40d1b5e5f093f31,6,2020-10-04T01:51:29.313
a33e774e338e72d9,94,2020-10-04T01:52:43.455
14110ed5bf705d0f,89,2020-10-04T02:11:27.556
f83b0de186038f65,68,2020-10-04T02:24:45.628
7a4ac73e89ed661d,50,2020-10-04T02:33:46.807
d9b2f8bb76eebe43,11,2020-10-04T03:01:18.618
a4862ef00214f6ab,98,2020-10-04T03:11:39.063
cdb5f33f89475d71,76,2020-10-04T03:33:41.986
f1c2713d7f463ba3,68,2020-10-04T03:46:24.313
141708e6975b6222,25,2020-10-04T03:51:57.310
66b745e82e85a653,16,2020-10-04T04:02:59.935
e3fe662b28e231e0,82,2020-10-04T05:47:37.807
ec637d23034e1ca7,10,2020-10-04T05:48:06.977
899af1316dea7d78,87,2020-10-04T06:19:22.334
83e758e74d31eef1,61,2020-10-04T06:21:02.023
1388587aaa1ea737,68,2020-10-04T06:23:21.016
b6baa7a1b6de3c1c,38,2020-10-04T06:27:43.209
3cf31de6755a84b5,30,2020-10-04T06:48:21.425
1e3a77c3c4303338,38,2020-10-04T07:02:27.161
c7a20c6ff12ea00c,38,2020-10-04T07:10:44.598
56388eb7baefac45,98,2020-10-04T07:11:18.611
0782c0df1c0c9bcf,20,2020-10-04T07:12:43.459
5915f6ad76925618,87,2020-10-04T07:13:30.754
dabaecc876d0555a,60,2020-10-04T07:17:57.362
52548e18b3144d26,74,2020-10-04T07:18:06.639
811fbef707bd529d,14,2020-10-04T07:21:18.406
360dcf6c0070fda8,6,2020-10-04T07:27:48.873
73a31e001a2d7d02,26,2020-10-04T07:33:13.056
d68ecaafddc1595e,88,2020-10-04T07:37:51.685
4782fba67641dda6,30,2020-10-04T07:40:31.039
cfbda803b08ed637,63,2020-10-04T07:42:41.415
1417d8ce9cc371d6,4,2020-10-04T07:49:21.609
0392e67a6eda89dd,19,2020-10-04T07:49:26.999
9321e16bce2aa5f7,10,2020-10-04T07:50:18.370
04b1563943e24e6e,14,2020-10-04T07:54:50.796
f76b84c659ef6a40,63,2020-10-04T07:55:33.427
340b7164fa344c51,81,2020-10-04T07:58:37.676
285ea95a9cb24c1d,100,2020-10-04T08:00:32.676
942b147b7970864a,86,2020-10-04T08:01:40.723
ad07a1fc822d2534,46,2020-10-04T08:01:59.039
87830e2995b716ba,91,2020-10-04T08:02:13.093
ded328ebdc68f203,73,2020-10-04T08:05:13.881
2a5933f5f731c389,41,2020-10-04T08:12:27.761
f3c16c50849f0495,66,2020-10-04T08:12:30.538
fea2cff72b16461a,95,2020-10-04T08:16:56.337
09ef910771aa9c0f,7,2020-10-04T08:18:03.732
e7f95343df87366e,8,2020-10-04T08:23:33.026
6cf318f133326c16,92,2020-10-04T08:24:31.451
36bba6434826be06,19,2020-10-04T08:31:48.949
72debdf8b482a96a,18,2020-10-04T08:38:57.657
0e8e2256e2f1abf8,33,2020-10-04T08:41:21.641
77f76dea7811b542,56,2020-10-04T08:47:58.970
8ee4402e329e5930,15,2020-10-04T08:49:32.915
5839b3563102f24c,8,2020-10-04T08:50:15.794
0fde12b9d6626d74,51,2020-10-04T08:52:54.479
c18c19cedf3024b3,43,2020-10-04T08:53:57.150
90ce42c22679ae5c,92,2020-10-04T08:56:29.739
97422e53c03af0de,65,2020-10-04T08:58:29.657
f7cbd94836171d23,52,2020-10-04T09:00:26.823
4c30baaacbae586,2,2020-10-04T09:09:18.530
391a65617dd6c1eb,92,2020-10-04T09:11:01.429
9f1b87025d17c036,98,2020-10-04T09:19:00.791
4a716918ccfed795,60,2020-10-04T09:20:29.030
d06305b21606356a,14,2020-10-04T09:28:00.874
9afcaa86311dcc3b,64,2020-10-04T09:32:06.975
c465c4d618a1ca54,85,2020-10-04T09:38:57.335
415ddfd90f0d38e3,28,2020-10-04T09:39:41.539
cdbb1c44f8f4db02,3,2020-10-04T09:40:58.122
09d288ae43e47bc7,58,2020-10-04T09:46:28.682
423229abf4a20bf7,24,2020-10-04T09:48:55.633
a5c3adc634c27a2d,99,2020-10-04T09:51:30.276
87f66d519fa2063d,52,2020-10-04T09:53:35.992
783149fe7a847981,79,2020-10-04T09:55:00.236
63f688427f839953,85,2020-10-04T09:55:01.734
cc818d306690eb33,53,2020-10-04T09:57:42.085
fbf16a96d1576266,10,2020-10-04T09:58:49.259
5ac5442ddf86047b,62,2020-10-04T09:59:42.179
99e44d8f522b3f94,69,2020-10-04T10:00:49.197
c61cd247d5fc021a,13,2020-10-04T10:02:27.915
5f8041dd3fcad492,38,2020-10-04T10:05:56.970
9c0b22117888b083,91,2020-10-04T10:12:14.981
1d8da045be307166,42,2020-10-04T10:18:07.009
61860723aa326b02,70,2020-10-04T10:18:35.949
b811feabf52d64b4,57,2020-10-04T10:18:40.765
503fdac60c6ad378,59,2020-10-04T10:24:24.193
e06fdc152f93b23b,48,2020-10-04T10:32:00.507
48ca2c9a7f22c22e,33,2020-10-04T10:34:23.517
29b21f5757effab6,77,2020-10-04T10:38:18.925
fa3951013a0a793b,98,2020-10-04T10:39:29.842
974a6097f71ebf7d,41,2020-10-04T10:40:18.617
30d77cfc1b4f23fb,13,2020-10-04T10:40:57.505
827829b564df591a,49,2020-10-04T10:43:38.254
bce3c8359d9dcf07,87,2020-10-04T10:44:24.658
d1c94796562e6ec2,45,2020-10-04T10:45:19.147
a44858c5134ac1e9,86,2020-10-04T10:48:45.593
bfdd49ceb00d4412,65,2020-10-04T10:53:27.070
ced7068db3dbc849,97,2020-10-04T10:53:34.817
2a23c859d3a460f5,8,2020-10-04T11:03:35.827
44eb96e9c7fcf94c,12,2020-10-04T11:04:10.400
b97fb06d011fc4f9,8,2020-10-04T11:05:25.500
0984d1e9a4eebbb2,2,2020-10-04T11:06:48.245
0ff92474a4ca6b0f,79,2020-10-04T11:06:58.219
7d7e31344007abaf,65,2020-10-04T11:07:46.984
74a01a9711d7bb42,46,2020-10-04T11:08:27.291
a91242763ae5e943,28,2020-10-04T11:11:48.501
7f7b2a3c1355e5e4,43,2020-10-04T11:11:55.289
db1877392d2eec70,40,2020-10-04T11:12:36.669
eb9de36a45b656ce,64,2020-10-04T11:13:01.848
418f5c586375ec01,15,2020-10-04T11:14:29.784
ed9e31fb0bd33a2d,99,2020-10-04T11:17:32.395
1b3daffc938b8f4c,79,2020-10-04T11:17:50.196
e1c0f8426d8f19a7,39,2020-10-04T11:18:05.957
d910bcec7122797b,83,2020-10-04T11:20:13.676
86f37b0c03c8efe2,54,2020-10-04T11:22:28.928
d9e783128c3c8f82,51,2020-10-04T11:23:11.198
dfc083cdf8542b47,8,2020-10-04T11:23:13.209
62be3903d491f99a,81,2020-10-04T11:23:35.023
ba0e373d07c48a53,100,2020-10-04T11:23:46.669
dffe4f07dd53a943,18,2020-10-04T11:26:28.528
f28cff63e156483a,44,2020-10-04T11:29:18.541
f8ec305709a7c5e1,58,2020-10-04T11:30:27.822
f16bd17ea100d46c,54,2020-10-04T11:30:32.462
a04649965f940fba,87,2020-10-04T11:31:35.395
4d3a0cab20b8fb26,6,2020-10-04T11:32:02.604
0755f75aa7578afa,56,2020-10-04T11:33:32.829
1418d221627499d7,65,2020-10-04T11:35:58.491
6331c765f3a0bcef,41,2020-10-04T11:37:53.743
e5b9c517acda2958,66,2020-10-04T11:40:16.835
80076945701e9c18,60,2020-10-04T11:40:17.020
f2ef1b710ca7dd78,38,2020-10-04T11:43:44.694
31f16144c964f887,18,2020-10-04T11:43:56.010
f0801b6101ff2b9a,52,2020-10-04T11:47:16.682
377b0a7f8d58ecec,58,2020-10-04T11:49:12.304
76bc7948b2d3fc2a,25,2020-10-04T11:49:49.283
664afcbb83dfc750,88,2020-10-04T11:50:04.210
332a4f616787080b,65,2020-10-04T11:53:13.180
899fc83d43eca538,20,2020-10-04T11:53:29.524
0c7991378903ca08,98,2020-10-04T11:54:40.059
eac9bd2e81a15b31,59,2020-10-04T11:55:45.599
44f64424457e7f0b,37,2020-10-04T11:57:52.540
7ab69e77278c4c31,34,2020-10-04T11:59:06.132
a1b0df6051e8ae8b,86,2020-10-04T11:59:28.764
77760b8468c25ee2,69,2020-10-04T12:00:08.437
48e414f16d4b5307,58,2020-10-04T12:01:05.382
1daeb65427c83599,6,2020-10-04T12:02:17.981
53edf5632abf3201,65,2020-10-04T12:02:38.225
20ff76b547d99842,48,2020-10-04T12:04:57.101
8636c58b875a94e0,55,2020-10-04T12:08:27.512
f6f53ef944182dd4,29,2020-10-04T12:09:46.195
b4a90b32d5894745,30,2020-10-04T12:14:00.293
b4cfe615d08f8ea1,35,2020-10-04T12:14:49.109
33eb4c496ab63e51,25,2020-10-04T12:15:07.618
55ff3262e5d539b2,97,2020-10-04T12:15:33.395
3634fafa0b9cbf36,43,2020-10-04T12:16:21.907
337c236dfa3fa6c1,3,2020-10-04T12:16:23.724
e13d97cf7a2edd34,38,2020-10-04T12:17:36.605
de854986962abfd0,89,2020-10-04T12:17:53.902
d5d07fa53d8e1139,39,2020-10-04T12:19:01.996
cdf5d0b1f550bad4,60,2020-10-04T12:21:54.536
edd3a352fc3b9efc,52,2020-10-04T12:24:38.089
a4b3b7fe08015474,78,2020-10-04T12:25:01.438
6f422ecd915442c3,43,2020-10-04T12:25:16.374
5010dcf8a12960ca,45,2020-10-04T12:25:17.216
9d16cc7635f25abc,12,2020-10-04T12:31:17.209
fe601d9ad5525b31,44,2020-10-04T12:31:44.288
7f8dfb58fc2eb379,17,2020-10-04T12:31:48.486
333f23cff3198553,72,2020-10-04T12:33:44.319
cca50c080ee28a0b,43,2020-10-04T12:33:50.855
0435f422730e1a28,58,2020-10-04T12:34:42.268
cece3e4857f54d66,62,2020-10-04T12:41:50.033
2f63c443f6be2d49,17,2020-10-04T12:43:33.651
537d6c64c72dd199,79,2020-10-04T12:46:33.944
0724ae7442bafe29,94,2020-10-04T12:48:02.149
1700d837586c6c46,46,2020-10-04T12:49:58.776
900119b5b13731e7,74,2020-10-04T12:53:40.093
269b5ced8d6e0f93,18,2020-10-04T12:53:41.402
96b37f4ee0e91b25,38,2020-10-04T12:57:04.048
800a596177b9cbe7,16,2020-10-04T13:02:38.890
bb8b73a3b2c7de02,23,2020-10-04T13:02:42.031
4b1d1d4f306331a1,87,2020-10-04T13:03:15.010
0da5ae28b97d5bcc,63,2020-10-04T13:04:32.643
00da7a42d533cb7e,69,2020-10-04T13:07:15.020
d186d2f1ba219830,75,2020-10-04T13:09:43.621
38c4adc8be304ea7,28,2020-10-04T13:10:01.913
d3bc0e3e48d0763d,15,2020-10-04T13:10:19.620
3f0703afe0067e4c,17,2020-10-04T13:12:56.620
06961b8e43e97296,16,2020-10-04T13:15:32.028
aded965b1791b8c9,8,2020-10-04T13:15:45.830
e1b84d3ab2bf68de,11,2020-10-04T13:15:46.724
82e790cf2d46e44a,68,2020-10-04T13:17:14.977
2a80a0a5a9c31a05,57,2020-10-04T13:17:20.073
1a56fe2b7f803e94,25,2020-10-04T13:30:07.355
349dfe85c6c64370,88,2020-10-04T13:30:14.051
0ddbe1367cde4268,88,2020-10-04T13:41:12.629
dfd7f214950838f2,29,2020-10-04T13:41:54.414
c68e4ae6d0f0ca3e,58,2020-10-04T13:45:09.756
5f2a9672dd178ad1,51,2020-10-04T13:45:49.262
8be631ad7073c4b0,11,2020-10-04T13:46:18.028
2fc84a4a17068296,95,2020-10-04T13:46:36.996
4a69854fc3266698,57,2020-10-04T13:47:21.619
9323ff2a37688ecc,39,2020-10-04T13:48:03.735
41d9cfab73c11e99,48,2020-10-04T13:48:26.487
6a6b687ff29fb705,32,2020-10-04T13:52:17.921
962ea47ed71ca119,28,2020-10-04T13:52:42.077
0b660a2e4bdccb21,46,2020-10-04T13:53:19.752
5c527575049da3f5,68,2020-10-04T13:57:57.589
79591350d892f133,75,2020-10-04T13:58:24.247
1c421ea2dc244d73,20,2020-10-04T13:59:45.848
08a20bbd4548f62e,82,2020-10-04T14:01:26.030
